x,y_obs,y_calc,y_bkg,struct_CaNi(PO3)4_15_sym,struct_NiO_225_sym
75.7432,2041.0,2002.74,1898.0,12.33,92.41
75.7541,1972.0,1995.91,1897.94,12.5,85.47
75.7649,1990.0,1989.28,1897.89,12.7,78.69
75.7758,2005.0,1982.98,1897.84,12.95,72.2
75.7867,2028.0,1977.09,1897.78,13.24,66.07
75.7975,1990.0,1971.66,1897.73,13.58,60.36
75.8084,2004.0,1966.7,1897.67,13.95,55.08
75.8193,2012.0,1962.23,1897.62,14.37,50.24
75.8301,1891.0,1958.24,1897.56,14.83,45.85
75.841,2015.0,1954.7,1897.51,15.34,41.86
75.8519,1986.0,1951.6,1897.45,15.89,38.26
75.8627,1873.0,1948.93,1897.4,16.5,35.03
75.8736,1915.0,1946.63,1897.34,17.17,32.12
75.8845,1943.0,1944.71,1897.29,17.91,29.51
75.8953,1892.0,1943.2,1897.23,18.68,27.29
75.9062,1974.0,1941.95,1897.18,19.61,25.17
75.9171,1992.0,1941.04,1897.12,20.65,23.27
75.9279,1911.0,1940.45,1897.07,21.82,21.55
75.9388,2002.0,1940.18,1897.02,23.16,20.01
75.9497,1973.0,1940.24,1896.96,24.66,18.62
75.9605,1973.0,1940.64,1896.91,26.37,17.36
75.9714,1934.0,1941.38,1896.85,28.3,16.22
75.9823,1883.0,1942.47,1896.8,30.48,15.18
75.9931,1944.0,1943.92,1896.74,32.93,14.24
76.004,1952.0,1945.74,1896.69,35.67,13.39
76.0149,1891.0,1947.95,1896.64,38.71,12.6
76.0257,1972.0,1950.54,1896.58,42.07,11.89
76.0366,1965.0,1953.5,1896.53,45.74,11.23
76.0474,1952.0,1956.83,1896.48,49.73,10.63
76.0583,1990.0,1960.49,1896.42,54.0,10.07
76.0692,1973.0,1964.43,1896.37,58.5,9.56
76.0801,2019.0,1968.58,1896.32,63.17,9.09
76.0909,1983.0,1972.83,1896.26,67.92,8.65
76.1018,1978.0,1977.09,1896.21,72.64,8.24
76.1126,2086.0,1981.2,1896.16,77.18,7.87
76.1235,1935.0,1985.03,1896.1,81.41,7.52
76.1344,1935.0,1988.44,1896.05,85.2,7.19
76.1453,1958.0,1991.3,1896.0,88.42,6.89
76.1561,1943.0,1993.52,1895.94,90.98,6.6
76.167,1864.0,1995.04,1895.89,92.81,6.33
76.1779,1970.0,1995.83,1895.84,93.91,6.08
76.1887,1987.0,1995.95,1895.78,94.32,5.85
76.1996,1870.0,1995.45,1895.73,94.09,5.63
76.2104,2008.0,1994.45,1895.68,93.35,5.42
76.2213,1990.0,1993.05,1895.63,92.2,5.23
76.2322,1952.0,1991.38,1895.57,90.76,5.04
76.243,1935.0,1989.55,1895.52,89.16,4.87
76.2539,1968.0,1987.66,1895.47,87.49,4.7
76.2648,1924.0,1985.8,1895.42,85.84,4.55
76.2757,2001.0,1984.04,1895.36,84.27,4.4
76.2865,1973.0,1982.41,1895.31,82.84,4.26
76.2974,1965.0,1980.95,1895.26,81.56,4.13
76.3082,1946.0,1979.67,1895.21,80.46,4.0
76.3191,2021.0,1978.56,1895.16,79.52,3.88
76.33,1993.0,1977.6,1895.1,78.72,3.77
76.3408,2014.0,1976.74,1895.05,78.03,3.66
76.3517,1980.0,1975.96,1895.0,77.4,3.56
76.3626,1917.0,1975.18,1894.95,76.78,3.46
76.3734,1875.0,1974.37,1894.89,76.11,3.36
76.3843,1937.0,1973.49,1894.84,75.37,3.27
76.3952,1976.0,1972.5,1894.79,74.52,3.19
76.406,2007.0,1971.4,1894.74,73.55,3.11
76.4169,1933.0,1970.18,1894.69,72.47,3.03
76.4278,2066.0,1968.87,1894.64,71.28,2.95
76.4386,2011.0,1967.47,1894.59,70.0,2.88
76.4495,1943.0,1966.01,1894.53,68.66,2.81
76.4604,1989.0,1964.49,1894.48,67.27,2.74
76.4712,1901.0,1962.94,1894.43,65.83,2.68
76.4821,1979.0,1961.33,1894.38,64.33,2.62
76.493,1890.0,1959.67,1894.33,62.78,2.56
76.5038,1917.0,1957.93,1894.28,61.14,2.5
76.5147,1994.0,1956.09,1894.23,59.41,2.45
76.5256,1925.0,1954.15,1894.18,57.57,2.4
76.5364,1979.0,1952.09,1894.13,55.61,2.35
76.5473,1948.0,1949.92,1894.08,53.55,2.3
76.5582,1956.0,1947.68,1894.02,51.4,2.25
76.569,1945.0,1945.36,1893.97,49.18,2.21
76.5799,1986.0,1943.03,1893.92,46.95,2.16
76.5908,1963.0,1940.72,1893.87,44.73,2.12
76.6016,1982.0,1938.47,1893.82,42.57,2.08
76.6125,1982.0,1936.32,1893.77,40.51,2.04
76.6234,1976.0,1934.31,1893.72,38.58,2.01
76.6342,1920.0,1932.46,1893.67,36.82,1.97
76.6451,1948.0,1930.78,1893.62,35.23,1.93
76.656,1899.0,1929.3,1893.57,33.83,1.9
76.6668,1921.0,1928.0,1893.52,32.62,1.87
76.6777,1939.0,1926.89,1893.47,31.58,1.84
76.6886,1932.0,1925.93,1893.42,30.71,1.8
76.6994,1896.0,1925.11,1893.37,29.97,1.78
76.7103,2017.0,1924.4,1893.32,29.34,1.75
76.7212,1952.0,1923.78,1893.27,28.79,1.72
76.732,1944.0,1923.2,1893.22,28.29,1.69
76.7429,1917.0,1922.64,1893.17,27.81,1.67
76.7538,1948.0,1922.09,1893.12,27.32,1.64
76.7646,1879.0,1921.51,1893.07,26.82,1.62
76.7755,1920.0,1920.91,1893.02,26.29,1.59
76.7864,1940.0,1920.27,1892.97,25.72,1.57
76.7972,1883.0,1919.6,1892.93,25.13,1.55
76.8081,1964.0,1918.92,1892.88,24.51,1.53
76.819,1982.0,1918.23,1892.83,23.9,1.5
76.8298,1861.0,1917.57,1892.78,23.31,1.48
76.8407,1945.0,1916.95,1892.73,22.76,1.46
76.8516,1973.0,1916.39,1892.68,22.27,1.45
76.8624,1950.0,1915.91,1892.63,21.86,1.43
76.8733,1890.0,1915.53,1892.58,21.54,1.41
76.8842,1971.0,1915.25,1892.53,21.33,1.39
76.895,1917.0,1915.1,1892.49,21.24,1.37
76.9059,1896.0,1915.06,1892.44,21.26,1.36
76.9168,2011.0,1915.14,1892.39,21.41,1.34
76.9276,1954.0,1915.34,1892.34,21.67,1.33
76.9385,1974.0,1915.64,1892.29,22.04,1.31
76.9494,1917.0,1916.03,1892.24,22.49,1.3
76.9602,1925.0,1916.48,1892.2,23.0,1.28
76.9711,1897.0,1916.98,1892.15,23.56,1.27
76.982,2002.0,1917.48,1892.1,24.12,1.26
76.9928,1885.0,1917.95,1892.05,24.66,1.24
77.0037,1928.0,1918.36,1892.0,25.13,1.23
77.0146,1966.0,1918.67,1891.95,25.5,1.22
77.0254,1840.0,1918.86,1891.91,25.75,1.21
77.0363,1900.0,1918.9,1891.86,25.85,1.19
77.0472,1913.0,1918.78,1891.81,25.79,1.18
77.058,1976.0,1918.51,1891.76,25.57,1.17
77.0689,1940.0,1918.09,1891.72,25.21,1.16
77.0798,1961.0,1917.55,1891.67,24.72,1.15
77.0906,1938.0,1916.91,1891.62,24.15,1.14
77.1015,1895.0,1916.22,1891.57,23.51,1.13
77.1124,1905.0,1915.5,1891.53,22.85,1.12
77.1232,1900.0,1914.79,1891.48,22.2,1.11
77.1341,1859.0,1914.12,1891.43,21.58,1.11
77.145,1918.0,1913.5,1891.38,21.02,1.1
77.1558,1878.0,1912.96,1891.34,20.53,1.09
77.1667,1856.0,1912.5,1891.29,20.12,1.08
77.1776,1924.0,1912.11,1891.24,19.79,1.07
77.1884,1883.0,1911.8,1891.2,19.54,1.07
77.1993,1853.0,1911.56,1891.15,19.35,1.06
77.2102,1851.0,1911.36,1891.1,19.2,1.05
77.221,1949.0,1911.2,1891.06,19.09,1.05
77.2319,1861.0,1911.04,1891.01,18.99,1.04
77.2428,1968.0,1910.89,1890.96,18.89,1.03
77.2536,1906.0,1910.71,1890.92,18.77,1.03
77.2645,1913.0,1910.5,1890.87,18.6,1.02
77.2754,1909.0,1910.24,1890.82,18.4,1.02
77.2862,1800.0,1909.95,1890.78,18.16,1.01
77.2971,1938.0,1909.61,1890.73,17.87,1.01
77.308,1851.0,1909.24,1890.68,17.55,1.0
77.3188,1892.0,1908.84,1890.64,17.21,1.0
77.3297,1966.0,1908.45,1890.59,16.86,0.99
77.3406,1913.0,1908.06,1890.55,16.53,0.99
77.3514,1874.0,1907.69,1890.5,16.21,0.98
77.3623,1844.0,1907.36,1890.46,15.92,0.98
77.3732,1892.0,1907.07,1890.41,15.68,0.98
77.384,1917.0,1906.83,1890.36,15.49,0.97
77.3949,1907.0,1906.64,1890.32,15.35,0.97
77.4058,1905.0,1906.5,1890.27,15.26,0.97
77.4166,1860.0,1906.4,1890.23,15.21,0.96
77.4275,1909.0,1906.35,1890.18,15.21,0.96
77.4384,1790.0,1906.34,1890.14,15.25,0.96
77.4492,1780.0,1906.35,1890.09,15.3,0.95
77.4601,1862.0,1906.38,1890.05,15.38,0.95
77.471,1856.0,1906.42,1890.0,15.47,0.95
77.4818,1897.0,1906.46,1889.95,15.56,0.95
77.4927,1881.0,1906.5,1889.91,15.65,0.95
77.5036,1906.0,1906.54,1889.86,15.73,0.94
77.5144,1895.0,1906.58,1889.82,15.82,0.94
77.5253,1801.0,1906.62,1889.77,15.9,0.94
77.5362,1841.0,1906.67,1889.73,16.0,0.94
77.547,1812.0,1906.73,1889.68,16.11,0.94
77.5579,1888.0,1906.82,1889.64,16.24,0.94
77.5688,1888.0,1906.94,1889.6,16.4,0.94
77.5796,1931.0,1907.1,1889.55,16.61,0.94
77.5905,1902.0,1907.31,1889.51,16.86,0.94
77.6014,1961.0,1907.58,1889.46,17.18,0.94
77.6122,1927.0,1907.92,1889.42,17.56,0.94
77.6231,1905.0,1908.33,1889.37,18.01,0.94
77.634,1927.0,1908.81,1889.33,18.54,0.94
77.6448,1811.0,1909.38,1889.29,19.15,0.94
77.6557,1893.0,1910.02,1889.24,19.84,0.94
77.6666,1869.0,1910.75,1889.2,20.61,0.94
77.6774,1901.0,1911.56,1889.15,21.47,0.94
77.6883,1751.0,1912.47,1889.11,22.42,0.94
77.6992,1845.0,1913.47,1889.07,23.46,0.94
77.71,1851.0,1914.57,1889.02,24.6,0.94
77.7209,1887.0,1915.77,1888.98,25.85,0.95
77.7318,1902.0,1917.1,1888.94,27.22,0.95
77.7426,1883.0,1918.55,1888.89,28.71,0.95
77.7535,1908.0,1920.15,1888.85,30.35,0.95
77.7643,1920.0,1921.89,1888.81,32.13,0.95
77.7752,1856.0,1923.77,1888.76,34.05,0.96
77.7861,1834.0,1925.81,1888.72,36.13,0.96
77.7969,1939.0,1927.98,1888.68,38.34,0.96
77.8078,1915.0,1930.27,1888.63,40.67,0.97
77.8187,1874.0,1932.64,1888.59,43.08,0.97
77.8295,1940.0,1935.07,1888.55,45.55,0.97
77.8404,1927.0,1937.36,1888.5,47.88,0.98
77.8513,1923.0,1939.75,1888.46,50.31,0.98
77.8622,1861.0,1942.03,1888.42,52.63,0.98
77.873,1996.0,1944.16,1888.38,54.79,0.99
77.8839,2013.0,1946.09,1888.34,56.77,0.99
77.8947,1960.0,1947.81,1888.29,58.52,1.0
77.9056,1987.0,1949.31,1888.25,60.06,1.0
77.9165,1926.0,1950.6,1888.21,61.38,1.01
77.9274,1986.0,1951.72,1888.17,62.54,1.01
77.9382,1960.0,1952.72,1888.12,63.57,1.02
77.9491,1977.0,1953.64,1888.08,64.53,1.03
77.9599,1997.0,1954.55,1888.04,65.48,1.03
77.9708,2006.0,1955.49,1888.0,66.46,1.04
77.9817,1977.0,1956.5,1887.96,67.5,1.05
77.9925,1912.0,1957.58,1887.91,68.62,1.05
78.0034,1871.0,1958.75,1887.87,69.82,1.06
78.0143,2010.0,1960.0,1887.83,71.1,1.07
78.0251,1927.0,1961.29,1887.79,72.43,1.08
78.036,1902.0,1962.61,1887.75,73.78,1.08
78.0469,1970.0,1963.92,1887.7,75.12,1.09
78.0577,1834.0,1965.22,1887.66,76.45,1.1
78.0686,1929.0,1966.49,1887.62,77.75,1.11
78.0795,1953.0,1967.73,1887.58,79.03,1.12
78.0903,1976.0,1968.97,1887.54,80.3,1.13
78.1012,1996.0,1970.23,1887.5,81.6,1.14
78.1121,1948.0,1971.56,1887.46,82.95,1.15
78.1229,2038.0,1972.98,1887.41,84.4,1.16
78.1338,2018.0,1974.54,1887.37,86.0,1.17
78.1447,1963.0,1976.29,1887.33,87.78,1.18
78.1555,1949.0,1978.26,1887.29,89.77,1.2
78.1664,1952.0,1980.48,1887.25,92.01,1.21
78.1773,1954.0,1982.93,1887.21,94.5,1.22
78.1881,2010.0,1985.63,1887.17,97.22,1.24
78.199,1894.0,1988.52,1887.13,100.14,1.25
78.2099,1945.0,1991.55,1887.09,103.2,1.26
78.2207,1972.0,1994.65,1887.05,106.32,1.28
78.2316,1999.0,1997.72,1887.01,109.41,1.29
78.2425,1987.0,2000.66,1886.97,112.38,1.31
78.2533,1991.0,2003.41,1886.93,115.15,1.33
78.2642,2001.0,2005.89,1886.89,117.65,1.34
78.2751,2037.0,2008.06,1886.85,119.85,1.36
78.2859,1929.0,2009.93,1886.81,121.74,1.38
78.2968,2053.0,2011.52,1886.77,123.36,1.4
78.3077,2076.0,2012.91,1886.73,124.76,1.42
78.3185,1971.0,2014.16,1886.69,126.03,1.44
78.3294,1989.0,2015.36,1886.65,127.25,1.46
78.3403,2038.0,2016.59,1886.61,128.5,1.48
78.3511,1965.0,2017.89,1886.57,129.82,1.5
78.362,2034.0,2019.29,1886.53,131.24,1.53
78.3729,2104.0,2020.77,1886.49,132.73,1.55
78.3837,2109.0,2022.28,1886.45,134.25,1.57
78.3946,2050.0,2023.73,1886.41,135.72,1.6
78.4055,1980.0,2025.03,1886.37,137.03,1.63
78.4163,1972.0,2026.06,1886.33,138.07,1.65
78.4272,2026.0,2026.73,1886.3,138.75,1.68
78.4381,2052.0,2026.95,1886.26,138.98,1.71
78.4489,2107.0,2026.66,1886.22,138.7,1.74
78.4598,2043.0,2025.85,1886.18,137.89,1.78
78.4707,1993.0,2024.52,1886.14,136.57,1.81
78.4815,2038.0,2022.71,1886.1,134.76,1.84
78.4924,1991.0,2020.48,1886.06,132.54,1.88
78.5033,1999.0,2017.92,1886.02,129.98,1.92
78.5141,2019.0,2015.1,1885.98,127.16,1.96
78.525,2023.0,2012.1,1885.95,124.16,2.0
78.5359,2099.0,2009.0,1885.91,121.05,2.04
78.5467,1979.0,2005.85,1885.87,117.9,2.08
78.5576,1966.0,2002.72,1885.83,114.76,2.13
78.5685,2002.0,1999.64,1885.79,111.67,2.17
78.5793,1979.0,1996.63,1885.76,108.65,2.22
78.5902,1888.0,1993.71,1885.72,105.71,2.28
78.6011,1979.0,1990.86,1885.68,102.85,2.33
78.6119,1987.0,1988.08,1885.64,100.05,2.39
78.6228,1997.0,1985.35,1885.6,97.3,2.44
78.6337,2009.0,1982.64,1885.57,94.56,2.51
78.6445,1985.0,1979.91,1885.53,91.81,2.57
78.6554,2031.0,1977.15,1885.49,89.02,2.64
78.6663,1948.0,1974.32,1885.45,86.16,2.71
78.6771,1947.0,1971.42,1885.42,83.23,2.78
78.688,1982.0,1968.46,1885.38,80.23,2.86
78.6989,2003.0,1965.45,1885.34,77.17,2.94
78.7097,1949.0,1962.42,1885.31,74.09,3.02
78.7206,1988.0,1959.4,1885.27,71.02,3.11
78.7315,1987.0,1956.43,1885.23,68.0,3.21
78.7423,1927.0,1953.55,1885.19,65.05,3.3
78.7532,1898.0,1950.79,1885.16,62.22,3.41
78.7641,1990.0,1948.17,1885.12,59.53,3.52
78.7749,1930.0,1945.7,1885.08,56.99,3.63
78.7858,1970.0,1943.41,1885.05,54.61,3.75
78.7967,1969.0,1941.29,1885.01,52.4,3.88
78.8075,1951.0,1939.34,1884.97,50.35,4.02
78.8184,1954.0,1937.58,1884.94,48.48,4.16
78.8293,1931.0,1936.0,1884.9,46.78,4.31
78.8401,1895.0,1934.6,1884.86,45.26,4.48
78.851,1910.0,1933.41,1884.83,43.94,4.65
78.8619,1890.0,1932.43,1884.79,42.81,4.83
78.8727,2018.0,1931.67,1884.76,41.89,5.03
78.8836,1907.0,1931.15,1884.72,41.2,5.23
78.8945,1903.0,1930.88,1884.68,40.74,5.45
78.9053,1929.0,1930.88,1884.65,40.54,5.69
78.9162,1915.0,1931.15,1884.61,40.59,5.94
78.9271,1985.0,1931.7,1884.57,40.91,6.22
78.9379,1869.0,1932.55,1884.54,41.51,6.51
78.9488,1992.0,1933.7,1884.5,42.38,6.82
78.9597,1973.0,1935.15,1884.47,43.53,7.16
78.9705,1879.0,1936.9,1884.43,44.95,7.52
78.9814,1945.0,1938.94,1884.4,46.63,7.91
78.9923,1945.0,1941.25,1884.36,48.56,8.33
79.0031,1909.0,1943.82,1884.33,50.71,8.79
79.014,2009.0,1946.62,1884.29,53.04,9.29
79.0249,1905.0,1949.61,1884.26,55.52,9.83
79.0357,1977.0,1952.74,1884.22,58.09,10.42
79.0466,1928.0,1955.94,1884.19,60.69,11.07
79.0575,2021.0,1959.15,1884.15,63.23,11.77
79.0683,1938.0,1962.31,1884.12,65.65,12.54
79.0792,1913.0,1965.32,1884.08,67.85,13.39
79.0901,1928.0,1968.13,1884.05,69.77,14.32
79.1009,1948.0,1970.69,1884.01,71.34,15.34
79.1118,1996.0,1972.96,1883.98,72.52,16.47
79.1227,1995.0,1974.94,1883.94,73.28,17.72
79.1335,1961.0,1976.63,1883.91,73.62,19.1
79.1444,1976.0,1978.09,1883.87,73.58,20.64
79.1553,1861.0,1979.37,1883.84,73.19,22.34
79.1661,1955.0,1980.56,1883.81,72.51,24.24
79.177,1946.0,1981.75,1883.77,71.62,26.36
79.1879,1817.0,1983.03,1883.74,70.59,28.71
79.1987,1900.0,1984.51,1883.7,69.47,31.34
79.2096,1891.0,1986.28,1883.67,68.34,34.27
79.2205,1940.0,1988.42,1883.64,67.26,37.53
79.2313,2028.0,1991.03,1883.61,66.26,41.16
79.2422,1881.0,1994.15,1883.57,65.39,45.2
79.2531,1981.0,1997.87,1883.54,64.66,49.67
79.2639,1901.0,2002.22,1883.5,64.1,54.61
79.2748,1941.0,2007.21,1883.47,63.71,60.03
79.2856,2011.0,2012.86,1883.44,63.48,65.94
79.2965,1997.0,2019.13,1883.4,63.38,72.35
79.3074,1993.0,2025.96,1883.37,63.39,79.2
79.3182,1995.0,2033.27,1883.33,63.48,86.46
79.3291,2029.0,2040.94,1883.3,63.62,94.02
79.34,2039.0,2048.79,1883.27,63.78,101.75
79.3508,2043.0,2056.65,1883.24,63.93,109.48
79.3617,2125.0,2064.3,1883.2,64.07,117.02
79.3726,2097.0,2071.5,1883.17,64.2,124.13
79.3834,2054.0,2078.02,1883.14,64.32,130.56
79.3943,2027.0,2083.63,1883.1,64.45,136.07
79.4052,2063.0,2088.14,1883.07,64.61,140.46
79.4161,2039.0,2091.39,1883.04,64.8,143.55
79.4269,2035.0,2093.3,1883.01,65.05,145.24
79.4378,2105.0,2093.84,1882.97,65.34,145.53
79.4487,2089.0,2093.09,1882.94,65.68,144.47
79.4595,2075.0,2091.17,1882.91,66.03,142.23
79.4704,1999.0,2088.25,1882.88,66.36,139.0
79.4812,2029.0,2084.53,1882.84,66.64,135.05
79.4921,2038.0,2080.24,1882.81,66.8,130.63
79.503,2074.0,2075.6,1882.78,66.8,126.02
79.5138,2029.0,2070.8,1882.75,66.61,121.44
79.5247,2039.0,2066.02,1882.72,66.2,117.1
79.5356,2040.0,2061.39,1882.69,65.55,113.15
79.5464,2093.0,2057.03,1882.65,64.68,109.7
79.5573,1966.0,2053.02,1882.62,63.62,106.78
79.5682,2073.0,2049.41,1882.59,62.41,104.41
79.5791,2084.0,2046.21,1882.56,61.12,102.54
79.5899,2039.0,2043.42,1882.53,59.81,101.07
79.6008,2009.0,2040.98,1882.5,58.57,99.91
79.6116,2035.0,2038.83,1882.47,57.45,98.91
79.6225,2114.0,2036.88,1882.43,56.52,97.93
79.6334,2052.0,2035.04,1882.4,55.83,96.81
79.6442,2111.0,2033.19,1882.37,55.41,95.41
79.6551,2016.0,2031.27,1882.34,55.29,93.64
79.666,1975.0,2029.19,1882.31,55.47,91.4
79.6768,2053.0,2026.91,1882.28,55.95,88.67
79.6877,2073.0,2024.41,1882.25,56.71,85.45
79.6986,2070.0,2021.71,1882.22,57.72,81.78
79.7094,2002.0,2018.84,1882.19,58.93,77.73
79.7203,2073.0,2015.82,1882.16,60.28,73.39
79.7312,2112.0,2012.71,1882.13,61.71,68.87
79.742,2014.0,2009.53,1882.1,63.16,64.27
79.7529,1994.0,2006.33,1882.07,64.57,59.7
79.7638,2031.0,2003.11,1882.03,65.86,55.22
79.7746,1990.0,1999.9,1882.0,66.98,50.92
79.7855,1965.0,1996.7,1881.97,67.89,46.84
79.7964,1991.0,1993.68,1881.94,68.54,43.2
79.8072,2048.0,1990.49,1881.91,68.95,39.62
79.8181,1995.0,1987.3,1881.88,69.09,36.32
79.829,1903.0,1984.12,1881.86,68.97,33.29
79.8398,1969.0,1980.95,1881.82,68.6,30.53
79.8507,1985.0,1977.82,1881.79,68.01,28.02
79.8616,2013.0,1974.74,1881.77,67.23,25.75
79.8724,1967.0,1971.73,1881.74,66.31,23.69
79.8833,1961.0,1968.81,1881.71,65.27,21.83
79.8942,2049.0,1966.0,1881.68,64.17,20.15
79.905,1940.0,1963.3,1881.65,63.02,18.63
79.9159,1941.0,1960.74,1881.62,61.85,17.27
79.9268,1963.0,1958.29,1881.59,60.68,16.03
79.9376,1903.0,1955.97,1881.56,59.5,14.91
79.9485,1987.0,1953.75,1881.53,58.32,13.89
79.9594,1884.0,1951.62,1881.5,57.14,12.97
79.9702,1927.0,1949.57,1881.48,55.96,12.13
79.9811,1847.0,1947.59,1881.44,54.77,11.37
79.992,1975.0,1945.67,1881.42,53.57,10.68
80.0028,1993.0,1943.8,1881.39,52.37,10.04
80.0137,1929.0,1941.99,1881.36,51.17,9.46
80.0246,1908.0,1940.22,1881.33,49.96,8.93
80.0354,1938.0,1938.49,1881.3,48.75,8.44
80.0463,1963.0,1936.81,1881.27,47.54,7.99
80.0572,1940.0,1935.15,1881.25,46.33,7.58
80.068,1896.0,1933.53,1881.22,45.12,7.19
80.0789,1857.0,1931.93,1881.19,43.9,6.84
80.0898,1961.0,1930.35,1881.16,42.68,6.51
80.1006,1871.0,1928.8,1881.13,41.46,6.21
80.1115,1905.0,1927.27,1881.11,40.24,5.92
80.1224,1965.0,1925.77,1881.08,39.04,5.66
80.1332,1898.0,1924.3,1881.05,37.84,5.41
80.1441,1848.0,1922.86,1881.02,36.66,5.18
80.155,1970.0,1921.45,1880.99,35.49,4.97
80.1658,1871.0,1920.08,1880.97,34.34,4.77
80.1767,1951.0,1918.73,1880.94,33.21,4.58
80.1876,1854.0,1917.41,1880.91,32.09,4.4
80.1984,1846.0,1916.11,1880.88,30.99,4.23
80.2093,1861.0,1914.84,1880.86,29.91,4.08
80.2202,1929.0,1913.6,1880.83,28.85,3.93
80.231,1830.0,1912.4,1880.8,27.81,3.79
80.2419,1975.0,1911.25,1880.78,26.82,3.66
80.2528,1858.0,1910.15,1880.75,25.87,3.53
80.2636,1921.0,1909.11,1880.72,24.97,3.41
80.2745,1934.0,1908.14,1880.7,24.15,3.3
80.2854,1840.0,1907.26,1880.67,23.4,3.19
80.2962,1917.0,1906.48,1880.64,22.75,3.09
80.3071,1861.0,1905.79,1880.61,22.18,3.0
80.318,1865.0,1905.22,1880.59,21.73,2.91
80.3288,1843.0,1904.75,1880.56,21.37,2.82
80.3397,1830.0,1904.4,1880.54,21.13,2.74
80.3506,1748.0,1904.17,1880.51,21.0,2.66
80.3614,1913.0,1904.05,1880.48,20.99,2.58
80.3723,1889.0,1904.06,1880.46,21.1,2.51
80.3832,1886.0,1904.2,1880.43,21.33,2.44
80.394,1931.0,1904.46,1880.4,21.69,2.37
80.4049,1872.0,1904.87,1880.38,22.18,2.31
80.4158,1895.0,1905.41,1880.35,22.8,2.25
80.4266,1887.0,1906.09,1880.33,23.57,2.19
80.4375,1865.0,1906.92,1880.3,24.48,2.14
80.4484,1955.0,1907.91,1880.28,25.55,2.08
80.4592,1845.0,1909.07,1880.25,26.79,2.03
80.4701,1896.0,1910.39,1880.22,28.18,1.98
80.481,1906.0,1911.89,1880.2,29.75,1.93
80.4918,1826.0,1913.55,1880.17,31.49,1.89
80.5027,1880.0,1915.41,1880.15,33.41,1.85
80.5136,1945.0,1917.43,1880.12,35.51,1.8
80.5244,1872.0,1919.64,1880.1,37.78,1.76
80.5353,1889.0,1922.01,1880.07,40.22,1.72
80.5462,1859.0,1924.56,1880.05,42.82,1.69
80.557,1991.0,1927.25,1880.02,45.58,1.65
80.5679,1914.0,1930.1,1880.0,48.49,1.61
80.5788,1830.0,1933.08,1879.97,51.53,1.58
80.5896,1911.0,1936.18,1879.95,54.68,1.55
80.6005,1875.0,1939.37,1879.92,57.93,1.51
80.6114,1926.0,1942.62,1879.9,61.23,1.48
80.6222,1955.0,1945.88,1879.88,64.55,1.45
80.6331,1920.0,1949.1,1879.85,67.83,1.43
80.644,1926.0,1952.22,1879.83,70.99,1.4
80.6548,1892.0,1955.13,1879.8,73.96,1.37
80.6657,1930.0,1957.78,1879.78,76.66,1.34
80.6766,1920.0,1960.06,1879.75,78.99,1.32
80.6874,1899.0,1961.9,1879.73,80.87,1.29
80.6983,1957.0,1963.24,1879.71,82.27,1.27
80.7092,1890.0,1964.06,1879.68,83.13,1.25
80.72,1950.0,1964.35,1879.66,83.47,1.22
80.7309,1956.0,1964.15,1879.63,83.31,1.2
80.7418,1904.0,1963.51,1879.61,82.72,1.18
80.7526,1962.0,1962.53,1879.59,81.78,1.16
80.7635,1960.0,1961.3,1879.56,80.59,1.14
80.7744,1932.0,1959.92,1879.54,79.26,1.12
80.7852,1927.0,1958.49,1879.51,77.87,1.1
80.7961,1892.0,1957.11,1879.49,76.54,1.08
80.807,1895.0,1955.85,1879.47,75.31,1.07
80.8178,1960.0,1954.75,1879.45,74.26,1.05
80.8287,1858.0,1953.85,1879.42,73.4,1.03
80.8396,1983.0,1953.17,1879.4,72.75,1.02
80.8504,2027.0,1952.69,1879.37,72.31,1.0
80.8613,1947.0,1952.38,1879.35,72.05,0.98
80.8722,1991.0,1952.21,1879.33,71.92,0.97
80.883,1922.0,1952.13,1879.31,71.87,0.95
80.8939,1850.0,1952.06,1879.28,71.83,0.94
80.9047,1948.0,1951.94,1879.26,71.75,0.93
80.9156,1854.0,1951.71,1879.24,71.56,0.91
80.9265,1914.0,1951.3,1879.22,71.19,0.9
80.9374,1954.0,1950.68,1879.19,70.6,0.89
80.9482,1941.0,1949.81,1879.17,69.76,0.87
80.9591,1968.0,1948.67,1879.15,68.67,0.86
80.9699,1978.0,1947.29,1879.13,67.31,0.85
80.9808,1968.0,1945.68,1879.11,65.74,0.84
80.9917,1965.0,1943.88,1879.08,63.98,0.82
81.0025,1990.0,1941.96,1879.06,62.08,0.81
81.0134,1887.0,1939.96,1879.04,60.12,0.8
81.0243,1887.0,1937.94,1879.02,58.13,0.79
81.0352,1953.0,1935.96,1878.99,56.19,0.78
81.046,1913.0,1934.07,1878.97,54.33,0.77
81.0569,1944.0,1932.3,1878.95,52.59,0.76
81.0678,2058.0,1930.68,1878.93,51.0,0.75
81.0786,1965.0,1929.21,1878.91,49.56,0.74
81.0895,2007.0,1927.89,1878.89,48.27,0.73
81.1004,1876.0,1926.72,1878.87,47.13,0.72
81.1112,1927.0,1925.66,1878.84,46.11,0.71
81.1221,1969.0,1924.7,1878.82,45.18,0.7
81.1329,1980.0,1923.81,1878.8,44.31,0.69
81.1438,1852.0,1922.94,1878.78,43.48,0.69
81.1547,1931.0,1922.08,1878.76,42.65,0.68
81.1655,1942.0,1921.2,1878.74,41.79,0.67
